id4_nF15nT15nS_min1max1PAO0.2AOV0.9mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.2AOV0.9mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.2AOV0.9mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.2AOV0.9mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.2AOV0.9mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.2AOV0.8mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.2AOV0.8mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.2AOV0.8mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.2AOV0.8mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.2AOV0.8mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id4_nF10nT10nS_min1max1PAO0.7AOV0.2mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id1_nF10nT10nS_min1max1PAO0.7AOV0.2mf1000000.txt, compute_avg_ft_val: 10.0, compute_num_uniq_cultures: 1, 
id3_nF10nT10nS_min1max1PAO0.7AOV0.2mf1000000.txt, compute_avg_ft_val: 10.0, compute_num_uniq_cultures: 1, 
id2_nF10nT10nS_min1max1PAO0.7AOV0.2mf1000000.txt, compute_avg_ft_val: 5.1, compute_num_uniq_cultures: 1, 
id5_nF10nT10nS_min1max1PAO0.7AOV0.2mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id1_nF10nT10nS_min1max1PAO0.7AOV0.3mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id4_nF10nT10nS_min1max1PAO0.7AOV0.3mf1000000.txt, compute_avg_ft_val: 10.0, compute_num_uniq_cultures: 1, 
id3_nF10nT10nS_min1max1PAO0.7AOV0.3mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id2_nF10nT10nS_min1max1PAO0.7AOV0.3mf1000000.txt, compute_avg_ft_val: 10.0, compute_num_uniq_cultures: 1, 
id5_nF10nT10nS_min1max1PAO0.7AOV0.3mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.0AOV0.5mf1000000.txt, compute_avg_ft_val: 8.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.0AOV0.5mf1000000.txt, compute_avg_ft_val: 8.533333333333333, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.0AOV0.5mf1000000.txt, compute_avg_ft_val: 6.333333333333333, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.0AOV0.5mf1000000.txt, compute_avg_ft_val: 7.733333333333333, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.0AOV0.5mf1000000.txt, compute_avg_ft_val: 7.533333333333333, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.2AOV1.0mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.2AOV1.0mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.2AOV1.0mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.2AOV1.0mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.2AOV1.0mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.0AOV0.4mf1000000.txt, compute_avg_ft_val: 9.266666666666667, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.0AOV0.4mf1000000.txt, compute_avg_ft_val: 7.2, compute_num_uniq_cultures: 1, 
